ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,AGE_SEG,proba_logreg,pred_logreg,proba_xgb,pred_xgb
58556I91EO,64,M,1094704,393,3,0.95472847,1,0.76938087,1
34024O72ZD,63,F,440439,240,2,0.398030581,0,0.4567361,0
38098T16OK,30,M,1424939,155,1,0.914333913,1,0.67708063,1
75725L88ZJ,29,F,634380,161,1,0.546220358,1,0.48440918,0
79926X20JW,49,F,1451369,867,4,0.986899059,1,0.81354034,1
08555Q03IA,57,M,631803,155,1,0.515452379,1,0.4612909,0
23982R42VT,27,M,912069,217,2,0.801095438,1,0.68447644,1
78741W38JP,61,M,749496,247,2,0.643898252,1,0.47535104,0
61201L25PZ,33,M,670465,491,3,0.912075131,1,0.92592996,1
49447B68ST,47,M,1117472,444,3,0.964497286,1,0.9281853,1
52296E82RV,48,M,1980241,289,2,0.978904148,1,0.6104954,1
81709L28US,31,F,724062,380,3,0.908160536,1,0.8253339,1
95523F27HN,45,F,1077053,1019,4,0.968526957,1,0.90020305,1
75004G55RI,49,F,1243658,506,4,0.978108423,1,0.81354034,1
58635D11MX,53,M,1138192,287,2,0.840516112,1,0.44554898,0
92933A02MM,37,F,866781,473,3,0.929636886,1,0.8984567,1
05078Y73BT,40,M,1444269,226,2,0.929673903,1,0.62425214,1
95714Q13WW,41,F,1114049,452,3,0.959177984,1,0.91841966,1
30418H56IT,30,M,1440473,158,1,0.917344728,1,0.67708063,1
58211R38SK,33,M,804259,406,3,0.935578255,1,0.92616355,1
94031U64LG,32,M,1351032,365,3,0.983081808,1,0.9264795,1
07717V39KE,35,M,1041605,319,2,0.835715641,1,0.6544545,1
03845O97NO,48,F,959702,427,3,0.936314297,1,0.9332561,1
87197F94YB,44,M,972489,468,3,0.951291722,1,0.911434,1
52019Y23WL,54,F,1855772,384,3,0.992402527,1,0.9092236,1
60831H02JN,39,M,997097,304,2,0.812850963,1,0.6541931,1
32362F93WN,52,F,357980,471,3,0.755585228,1,0.76912457,1
79647H52II,53,M,367000,29,1,0.36401054,0,0.51780504,1
38092K63CG,57,F,801827,497,3,0.899093886,1,0.8237448,1
92836G34NR,31,M,1033319,47,1,0.797596311,1,0.6835818,1
44106Y28CL,60,M,1890129,172,1,0.96052312,1,0.3602378,0
78946B25SX,47,F,959877,515,4,0.957258591,1,0.8950071,1
70154H78AM,61,F,812959,832,4,0.929433662,1,0.80348706,1
11399F71EE,33,F,578536,24,1,0.49971379,0,0.43696624,0
88366Z28KC,48,M,1508676,323,2,0.934099374,1,0.6104954,1
96929C64NV,61,M,1133488,294,2,0.826067952,1,0.40757003,0
66521B55MB,54,F,564117,219,2,0.50027888,1,0.4324342,0
52555Q92HN,61,M,1517358,373,3,0.984422891,1,0.80843455,1
36888H02GO,32,M,1309927,466,3,0.981273825,1,0.9264795,1
39123U31AR,64,F,1784693,58,1,0.935522114,1,0.31354538,0
11974Z51MS,43,F,1520125,885,4,0.989686852,1,0.85939765,1
40036W16IT,41,F,1536050,468,3,0.985487566,1,0.91841966,1
30227S97XJ,40,F,839728,60,1,0.639919725,1,0.3044897,0
73063E89LH,61,M,1878439,307,2,0.968673514,1,0.40757003,0
76104P68FF,61,F,565106,201,2,0.480734701,0,0.44370505,0
59162E02RE,47,F,1157533,111,1,0.784747524,1,0.3014064,0
25840I29QX,35,M,1243767,426,3,0.977200633,1,0.9288631,1
69874C75MJ,39,M,1687831,843,4,0.994714824,1,0.90704805,1
41079L25LB,50,M,1410146,174,1,0.890899196,1,0.47453642,0
23300L66OJ,60,F,324175,402,3,0.721392611,1,0.80401224,1
05760L11IG,60,F,893025,311,2,0.681158647,1,0.35544196,0
37780C46KY,39,F,1089594,360,2,0.816910193,1,0.5708403,1
95973P17FU,65,F,1246330,468,3,0.96131429,1,0.77846384,1
26710M21YT,31,F,1178768,237,2,0.859608721,1,0.6132278,1
27525R30ZG,55,F,1280662,94,1,0.819205253,1,0.34122458,0
44562V54NH,51,F,1785455,309,2,0.957188868,1,0.4356318,0
54006C89QA,57,M,827839,328,2,0.697508555,1,0.36907557,0
93560Y08SJ,47,M,1070105,394,3,0.96018477,1,0.9281853,1
86407G77ZG,45,F,1466066,453,3,0.981943268,1,0.9184157,1
28091K97KG,58,M,619022,83,1,0.504539336,1,0.5366685,1
21254E60VW,51,F,975960,901,4,0.957026048,1,0.83110124,1
14998Z94WT,49,F,944570,428,3,0.933292876,1,0.89506316,1
46409T61ID,45,F,1427577,230,2,0.906900241,1,0.47291574,0
94376G78VT,57,F,1875262,353,2,0.963168746,1,0.33073416,0
64560Q79OM,43,M,1566493,232,2,0.94554986,1,0.5700277,1
42793T41WE,27,M,741276,365,3,0.929987218,1,0.8746166,1
24470W59VW,27,M,1497908,90,1,0.929944207,1,0.6997497,1
12047I81DM,36,F,1514411,493,3,0.98553362,1,0.92050356,1
03989G51TJ,49,M,1575457,262,2,0.943098618,1,0.5123952,1
81593N50JW,51,M,1854855,370,3,0.994001929,1,0.87742037,1
13560I97VI,27,M,781105,767,4,0.956711002,1,0.92907333,1
44117C75GS,28,M,975323,4,1,0.77903866,1,0.69369775,1
73482R18KB,57,F,981429,39,1,0.675985613,1,0.29169676,0
12083Y32RW,59,M,1424116,768,4,0.987178976,1,0.8111826,1
34486H40XH,38,F,970665,93,1,0.716539865,1,0.35488656,0
10125N45JK,40,F,1330333,313,2,0.889873504,1,0.5540384,1
83826I64AZ,45,F,1507494,338,2,0.922538019,1,0.47291574,0
87395R94MG,49,F,1144318,605,4,0.972069061,1,0.81354034,1
95556X97UV,33,F,1114010,49,1,0.793392974,1,0.53358656,1
06116S51NY,32,M,1128830,260,2,0.867684083,1,0.62925524,1
00304V15RL,56,F,1659658,30,1,0.920748987,1,0.30680227,0
15982G13YT,57,M,827730,911,4,0.946190421,1,0.79390055,1
18084N45LK,43,M,1542854,48,1,0.925145434,1,0.50022155,1
04343E70AT,33,M,959704,346,2,0.809038915,1,0.62740403,1
73327V11SM,63,M,507044,311,2,0.489884476,0,0.45519918,0
45570O86HZ,55,M,1677507,197,1,0.937888013,1,0.41802326,0
32127V54BH,65,M,1575239,72,1,0.912313251,1,0.32923475,0
52242W29FV,61,F,1034385,491,3,0.938539687,1,0.8363988,1
78118U06FG,48,F,927019,428,3,0.931233784,1,0.9332561,1
40969Y08VW,51,M,754956,381,3,0.912472387,1,0.9357157,1
34963Y65JJ,60,F,378657,332,2,0.369476194,0,0.45730364,0
18249P41ND,35,M,640728,457,3,0.903905905,1,0.91615105,1
08397G88MV,36,M,1421408,245,2,0.928926434,1,0.64566404,1
94624S17UR,55,F,726242,6,1,0.529137127,1,0.41232222,0
09867V19XW,25,M,1198577,334,2,0.894423324,1,0.6833518,1
11559B89FW,32,M,1215599,489,3,0.976378825,1,0.9264795,1
70021L09MV,61,F,1191097,23,1,0.771456753,1,0.31629372,0
22910E24NI,62,F,320550,85,1,0.272042953,0,0.4644824,0
73121G10XQ,42,F,1454756,188,1,0.890773893,1,0.26218042,0
59230S05RS,30,M,1311303,209,2,0.913929606,1,0.6284998,1
66830W90WY,65,F,1955256,862,4,0.995524402,1,0.7933155,1
21496B46OO,64,M,707462,258,2,0.611121245,1,0.43987644,0
57536J82PV,25,M,961455,141,1,0.778988815,1,0.6968352,1
07570E10QS,51,M,553188,154,1,0.483330254,0,0.51863474,1
68365U48YE,42,F,915049,238,2,0.735363672,1,0.47364494,0
07325K83RY,59,M,398480,343,2,0.433551404,0,0.4580902,0
95356Y06ZI,60,F,1784410,941,4,0.993520552,1,0.79458463,1
11422X14QC,49,F,1487815,532,4,0.988032731,1,0.81354034,1
68833J24XQ,47,F,1223430,89,1,0.811421375,1,0.3014064,0
66549Q59JW,64,M,374584,759,4,0.838443078,1,0.9329353,1
25385M44SM,56,M,1025566,437,3,0.951065806,1,0.84730667,1
06045K20GX,45,F,1424691,251,2,0.906285628,1,0.47291574,0
08877R18WF,37,M,1775947,28,1,0.959680861,1,0.5742678,1
85604J29UL,30,F,727046,419,3,0.909735717,1,0.8179996,1
87567Y84QZ,56,F,691264,795,4,0.911300628,1,0.89238185,1
41042Q69NR,58,F,1333663,46,1,0.833366404,1,0.28996062,0
25665W41PG,38,M,1430823,463,3,0.985135351,1,0.9301537,1
24141V02OZ,35,M,745258,237,2,0.707115737,1,0.5138852,1
43025A10MH,41,F,1574816,38,1,0.917747922,1,0.29138055,0
31098K73HR,50,M,1862835,69,1,0.962254432,1,0.47453642,0
08496C51QQ,28,F,964627,377,3,0.949355573,1,0.89875805,1
50350Z05YQ,28,F,781327,498,3,0.922010286,1,0.9324321,1
54846Z98JI,30,F,994367,425,3,0.951785899,1,0.9070713,1
31137F09BT,33,M,1100540,374,3,0.968348924,1,0.92616355,1
38335B18NG,44,F,1382959,92,1,0.869330598,1,0.2622318,0
27716O21IN,58,F,1915626,551,4,0.995439117,1,0.7479646,1
10902W70VP,29,F,558896,71,1,0.498894673,0,0.49640012,0
05751X74FL,46,M,1630995,54,1,0.937113917,1,0.5255289,1
22990Y70EP,26,M,1339713,979,4,0.989142212,1,0.92950153,1
92375A98AB,25,M,1013070,59,1,0.800526484,1,0.6968352,1
03520I44TK,32,M,616811,412,3,0.901662601,1,0.9345976,1
22959O27KD,36,M,1930316,833,4,0.997218428,1,0.92462903,1
74378D57TN,28,F,776175,198,1,0.634955337,1,0.55973715,1
36838W20LI,43,M,944719,250,2,0.784283142,1,0.5700277,1
62762H40MC,37,M,1465319,336,2,0.935185493,1,0.63881755,1
64399X07CX,52,M,857285,281,2,0.724552834,1,0.378354,0
39707V05UN,38,M,1316815,446,3,0.98029688,1,0.9301537,1
46691V47EH,37,F,1339071,268,2,0.895295445,1,0.5501158,1
92168R04QK,57,F,1306000,233,2,0.862031291,1,0.33073416,0
16564Y44KS,35,F,898083,372,3,0.936010216,1,0.9070538,1
46822C37EC,25,M,1124687,559,4,0.981706077,1,0.9069544,1
25925J77HP,35,F,726523,318,2,0.652170415,1,0.5000074,1
01049F48XT,28,M,855353,785,4,0.963413299,1,0.91529775,1
47635Y17SQ,63,F,1182185,113,1,0.763341067,1,0.31217852,0
29828L13TU,52,M,1014235,192,1,0.746728283,1,0.38117793,0
15265I24GR,33,M,1404217,516,4,0.989983676,1,0.91854334,1
95321V59XZ,59,M,1715159,393,3,0.990684844,1,0.7731661,1
28678C16UB,26,M,719762,178,1,0.654850473,1,0.56913674,1
75981D93US,59,M,687307,263,2,0.612773364,1,0.4349942,0
13545G60UR,53,M,430278,818,4,0.871419645,1,0.9457541,1
53059S38GO,30,M,1108911,379,3,0.97001048,1,0.9288046,1
07093J94AE,31,M,1416804,87,1,0.911794998,1,0.6835818,1
01719S81KY,32,M,1226711,530,4,0.984611058,1,0.917999,1
24011B24TX,55,M,1917038,283,2,0.973343608,1,0.44112214,0
05761R75NO,26,M,1139914,228,2,0.878433984,1,0.7214065,1
11904O07JI,52,F,1546681,313,2,0.923803881,1,0.33311653,0
20094B82AU,51,M,1455549,241,2,0.922958571,1,0.45829472,0
66514G94HP,37,F,1013858,187,1,0.740297585,1,0.31369096,0
09763D57EO,42,M,1650406,131,1,0.942481599,1,0.5048539,1
30344C22IZ,29,F,732929,354,2,0.671257199,1,0.5368683,1
10325C07VF,37,M,1859129,332,2,0.974903119,1,0.63881755,1
13237C89IR,43,M,1803343,307,2,0.969234929,1,0.5700277,1
46182O44RR,61,M,429418,469,3,0.803802316,1,0.80017114,1
69922J86KF,52,M,857176,349,2,0.724498123,1,0.378354,0
74384D35IA,29,F,740980,171,1,0.611469975,1,0.40508497,0
43005E30UN,34,F,1146362,5,1,0.8046056,1,0.4628689,0
39379C43DP,63,F,1649628,846,4,0.990613707,1,0.76284665,1
45411E95TG,41,F,1062824,223,2,0.803003278,1,0.50517076,1
30003L36NO,44,M,972601,62,1,0.744362085,1,0.49624813,0
56092F61LA,33,F,1051766,280,2,0.812995559,1,0.60857946,1
96795W35RJ,63,M,1275110,223,2,0.868882592,1,0.39965978,0
65373M09HV,56,M,554202,58,1,0.469588091,0,0.52100354,1
27167R43BM,34,F,643162,878,4,0.921455209,1,0.8707764,1
70324G66KR,29,M,1259699,5,1,0.876934045,1,0.69207776,1
98954V31QZ,63,F,967445,25,1,0.652725873,1,0.31217852,0
55244T18TI,28,F,621590,823,4,0.922528466,1,0.91104704,1
36452Q79VF,47,M,1805181,187,1,0.958033272,1,0.52896446,1
49318Z41CQ,35,M,1248738,429,3,0.977477503,1,0.9288631,1
06285Z82CM,25,F,719727,341,2,0.674100665,1,0.53141284,1
70852U60VA,43,F,927436,388,3,0.934898527,1,0.9067236,1
19898D44EE,61,M,1886730,97,1,0.959754757,1,0.3567804,0
60724Y37AO,31,M,1371718,555,4,0.989384832,1,0.9257577,1
10788R64TU,64,F,624810,292,2,0.509614199,1,0.41613016,0
88892N90TC,55,F,1333902,864,4,0.981243805,1,0.85175896,1
65690U10IH,39,F,1134312,469,3,0.961979643,1,0.9085015,1
23509Q86ID,32,M,1395683,457,3,0.98485157,1,0.9264795,1
80872A22JA,41,M,1405158,564,4,0.989052192,1,0.9264604,1
43006L89PX,52,M,640557,440,3,0.885439045,1,0.91633177,1
25542E04NW,38,M,1633997,169,1,0.942743904,1,0.6188282,1
45224X73QN,57,M,1710154,280,2,0.954970606,1,0.36907557,0
12921S68GL,30,M,923629,132,1,0.751571587,1,0.67708063,1
65927G87IF,55,M,905263,206,2,0.741394751,1,0.44112214,0
66547W07YU,58,M,687983,7,1,0.547750398,1,0.43638387,0
52700S72MY,52,M,1975006,275,2,0.977644561,1,0.378354,0
40466K34GZ,28,F,777996,911,4,0.946371151,1,0.88406014,1
16886G88HP,54,M,1724984,465,3,0.991414914,1,0.9025956,1
03380A89AX,60,M,1147212,377,3,0.961834655,1,0.79726297,1
54715T06MN,30,F,790895,463,3,0.922082485,1,0.9301951,1
85303C92RB,55,M,757428,271,2,0.664061208,1,0.53085065,1
24603N08DC,37,F,1095289,808,4,0.97247466,1,0.89047384,1
90965F89DI,36,F,1035647,407,3,0.953350882,1,0.92050356,1
27979Z21HP,38,M,1405574,77,1,0.902631136,1,0.6188282,1
27363X38GV,62,F,1393714,451,3,0.973866816,1,0.84048223,1
25497U83LB,26,F,745257,437,3,0.917004499,1,0.8360731,1
44688R94BX,28,F,574102,121,1,0.511335206,1,0.45166102,0
71134Y56TF,56,M,690107,450,3,0.893163752,1,0.9216625,1
93610Z18MV,59,F,309987,443,3,0.716512549,1,0.82568413,1
30439P45TP,57,F,508202,287,2,0.456587144,0,0.43338972,0
09015O33NC,43,F,873657,220,2,0.712259742,1,0.471169,0
08389P09PW,46,F,839674,833,4,0.943648233,1,0.9051674,1
27005H16EC,45,M,1783189,239,2,0.966958291,1,0.5683177,1
22337O09BS,37,F,1472100,966,4,0.989146618,1,0.89047384,1
89060E65GP,37,M,1677317,227,2,0.960923061,1,0.63881755,1
06332L20WM,64,F,1545517,189,1,0.888279584,1,0.31354538,0
11386P92XD,53,F,742152,98,1,0.544816883,1,0.40344954,0
58825Y17LA,58,F,768897,121,1,0.547200455,1,0.38778153,0
21660Q13GK,46,M,1078702,441,3,0.961432908,1,0.92643535,1
18892T64EH,44,M,1583489,419,3,0.989105624,1,0.911434,1
14010M28BQ,36,M,1106966,432,3,0.967779278,1,0.9332582,1
38645T83CY,26,M,851757,382,3,0.946640467,1,0.92688996,1
21776M15KU,31,F,589480,878,4,0.913873005,1,0.91924006,1
89482D02AC,30,F,749819,72,1,0.614008974,1,0.42982045,0
30126S09RR,35,M,815778,158,1,0.685278383,1,0.6678607,1
44233J02PY,55,F,665374,98,1,0.490902477,0,0.4001108,0
36296M97AK,26,F,1034457,205,2,0.818581369,1,0.6912758,1
89879D67KJ,44,F,944344,426,3,0.936759597,1,0.9082213,1
48399U34SX,37,M,1461989,44,1,0.915305907,1,0.5742678,1
68472Y48HJ,39,F,1197397,439,3,0.967375457,1,0.9085015,1
36439E85OX,60,F,537851,571,4,0.86963003,1,0.9090562,1
48850Q23FT,49,F,974673,306,2,0.748617571,1,0.43210313,0
42245I68LX,30,F,533335,385,3,0.860956271,1,0.9079753,1
37951P10QT,59,M,410043,461,3,0.799722814,1,0.7403535,1
13252C00FM,29,M,1186140,291,2,0.886888865,1,0.6671801,1
40243V23LE,43,F,1325418,324,2,0.885187841,1,0.471169,0
15166C45EA,47,F,1217970,44,1,0.809311287,1,0.3014064,0
51655U52GB,61,F,1474445,551,4,0.985819008,1,0.80348706,1
17297T65IZ,30,M,1491140,360,2,0.943473241,1,0.6284998,1
88210I92LB,60,F,398405,438,3,0.757322978,1,0.7986698,1
27065L53JH,53,M,1077095,302,2,0.818827304,1,0.44554898,0
14154J21UY,45,F,1515270,270,2,0.923923997,1,0.47291574,0
86501G98MZ,53,F,1168449,180,1,0.777616386,1,0.36292398,0
11000A88OD,31,M,1236010,316,2,0.896757736,1,0.6305041,1
51144O73RR,57,F,996336,93,1,0.684142047,1,0.29169676,0
93885V63FC,56,M,375913,433,3,0.791388794,1,0.8013287,1
27557R07CH,55,M,1962197,302,2,0.976137074,1,0.44112214,0
85374F29JI,37,F,1553242,280,2,0.936113123,1,0.5501158,1
62217C17GX,60,M,1242484,355,2,0.863379987,1,0.3793471,0
96783H00RD,32,F,755667,1012,4,0.940937347,1,0.85901046,1
65987W46ET,25,M,663960,432,3,0.917972392,1,0.9325823,1
54091Q84XC,57,F,905704,479,3,0.920446828,1,0.8237448,1
58265N22ZY,33,M,1072969,167,1,0.809689686,1,0.69530874,1
03270Z99DJ,62,M,955952,281,2,0.750260923,1,0.40470302,0
26563J62OE,31,F,644488,7,1,0.546805876,1,0.44253194,0
15568Q87JD,32,F,803755,375,3,0.922746858,1,0.9054792,1
97817L96YC,51,F,983550,654,4,0.957804264,1,0.83110124,1
51416C55OF,45,M,1751860,7,1,0.953334825,1,0.5170833,1
50696K57MR,32,M,1193481,472,3,0.975061392,1,0.9264795,1
78316R56EM,57,F,1315564,321,2,0.864867066,1,0.33073416,0
95963B44HK,41,F,1235227,340,2,0.862799859,1,0.50517076,1
31689W74CE,65,F,1531109,335,2,0.909385305,1,0.33011448,0
88619K30AP,44,M,1108085,453,3,0.96487134,1,0.911434,1
39136N40JA,42,F,801811,424,3,0.913732881,1,0.9104427,1
22039S16JW,47,M,1940777,447,3,0.995378938,1,0.9281853,1
34753T83PR,49,M,1166961,299,2,0.855763391,1,0.5123952,1
90761T32SB,25,M,943066,179,1,0.770924274,1,0.6968352,1
57603G10PG,29,F,690148,142,1,0.580702959,1,0.43189737,0
98660X19DW,36,M,1366653,405,3,0.982967823,1,0.9332582,1
98365R92IS,62,M,1109237,972,4,0.971176023,1,0.80231035,1
59746X38BM,34,F,698481,461,3,0.899570342,1,0.8958615,1
88349M53NR,25,F,1102644,491,3,0.96485973,1,0.8955136,1
78000V86HH,40,M,1254523,14,1,0.861030668,1,0.54520947,1
26683P75FV,51,F,975929,968,4,0.957022842,1,0.83110124,1
10861R44EI,32,M,934514,693,4,0.968438943,1,0.917999,1
13503L42WG,63,F,1715187,64,1,0.924945002,1,0.31217852,0
75341I39WX,30,M,826519,365,3,0.940826285,1,0.9288046,1
81117G07MI,43,F,978457,455,3,0.942285603,1,0.9067236,1
42170K61QD,63,M,407217,18,1,0.360741441,0,0.47668964,0
35886E73OP,31,M,973910,445,3,0.95792923,1,0.92604744,1
49921D77VE,35,F,1116622,908,4,0.974455189,1,0.89493895,1
36533T18KL,54,F,1988852,167,1,0.964548807,1,0.34608552,0
51143A73TT,43,F,1222833,15,1,0.818153429,1,0.25879565,0
34893N08BL,45,M,893092,404,3,0.940518733,1,0.9181632,1
96139K98YT,61,F,525500,266,2,0.455938808,0,0.45347446,0
90129E77WQ,49,M,1012716,439,3,0.953269157,1,0.89880913,1
59333F22ZM,55,F,473890,995,4,0.857475977,1,0.9309162,1
03743I29LK,30,F,1102425,565,4,0.974995697,1,0.9206937,1
90017D53IW,53,M,826179,435,3,0.924160186,1,0.90666795,1
74403L45QK,39,F,878836,420,3,0.930110232,1,0.9085015,1
32556J68DQ,44,F,1418433,239,2,0.905927524,1,0.48580283,0
36933H45IO,60,F,1346009,176,1,0.834473105,1,0.315702,0
44611H74YD,32,M,729463,560,4,0.948244704,1,0.87431854,1
41952Q60KY,36,F,958486,158,1,0.714999638,1,0.33949128,0
36737H69CC,54,M,1522677,691,4,0.990522171,1,0.86093235,1
40765D45VV,25,M,703465,401,3,0.925149406,1,0.91611904,1
61564P25ML,62,F,1215331,343,2,0.824422123,1,0.3527243,0
21671I26YS,38,M,1454058,663,4,0.990633187,1,0.9281197,1
17646K45SR,54,M,1716087,243,2,0.957052195,1,0.41832688,0
47694V94PL,63,F,1133260,868,4,0.966446291,1,0.76284665,1
28388B91TS,29,F,551015,93,1,0.493940055,0,0.5303086,1
61027Y91HH,58,F,1765924,323,2,0.951541828,1,0.34961647,0
41799F18KA,43,F,993874,481,3,0.944358337,1,0.9067236,1
09518M46LF,37,M,1154802,272,2,0.86856238,1,0.63881755,1
09585A59HJ,59,F,597941,238,2,0.507133009,1,0.52169716,1
67334G78RH,64,M,1724063,430,3,0.990353833,1,0.76938087,1
26681U79UZ,58,M,1906026,840,4,0.996193504,1,0.7930578,1
93585Y58JE,46,M,1376659,428,3,0.981391392,1,0.92643535,1
82959G53GM,65,M,1392401,223,2,0.896879948,1,0.38677856,0
40658F93LJ,63,F,1145769,348,2,0.795781162,1,0.34426847,0
72114H74ZO,53,M,1713229,249,2,0.957230286,1,0.44554898,0
00116I06BW,47,F,1420550,695,4,0.986176098,1,0.8950071,1
17796T71NY,54,F,555284,400,3,0.832264385,1,0.93009615,1
91455H03IV,53,F,1779199,914,4,0.993941502,1,0.85358864,1
13696Z87GN,43,F,1305691,489,3,0.973807771,1,0.9067236,1
95435E78XT,33,M,1474565,650,4,0.991594167,1,0.91854334,1
51326U54YT,32,M,692242,669,4,0.9434533,1,0.88525647,1
49289N27TQ,64,F,1933360,617,4,0.995326177,1,0.7996828,1
03699K62EK,46,F,1132561,692,4,0.972205018,1,0.9051674,1
86754P74XM,27,F,1096409,970,4,0.975465687,1,0.8939539,1
32494R09GB,64,M,1419210,439,3,0.97946423,1,0.76938087,1
10010O41QU,49,M,1735239,456,3,0.992096705,1,0.89880913,1
48262L35WE,25,M,820588,250,2,0.766051845,1,0.6833518,1
80648M88ZW,31,F,789818,409,3,0.921053415,1,0.9333764,1
41515S50HH,55,F,1550030,56,1,0.899202661,1,0.34122458,0
95107A01GH,27,M,962703,90,1,0.775540373,1,0.6997497,1
29030A44CB,50,F,844391,66,1,0.615727809,1,0.26038846,0
66281H21LK,44,F,1216906,413,3,0.967103523,1,0.9082213,1
96692I70MC,42,M,1706409,280,2,0.961501615,1,0.5709699,1
56380J88VB,61,M,1250548,937,4,0.979850236,1,0.8250777,1
88665O52FM,55,M,459038,483,3,0.825475456,1,0.7936413,1
85520G32PR,58,M,418315,444,3,0.804851139,1,0.7675538,1
12218D08FO,60,F,1753422,358,2,0.948966154,1,0.35544196,0
21904U31NA,41,M,875890,35,1,0.702689281,1,0.53076875,1
58978F90PZ,50,F,1530778,90,1,0.900036001,1,0.26038846,0
43888M30WM,47,M,1528641,345,2,0.937799495,1,0.5861742,1
12207J02KE,25,F,963874,349,2,0.79261945,1,0.6395361,1
05461O32HH,46,M,1370826,549,4,0.987378144,1,0.93555737,1
02725G51HD,57,F,1384639,208,2,0.883914273,1,0.33073416,0
96795Z58TO,41,F,955721,486,3,0.940401781,1,0.91841966,1
86480I27ZC,42,M,1040388,261,2,0.823889809,1,0.5709699,1
93798T87AS,48,M,1355571,381,3,0.979949676,1,0.9312085,1
96898D18DB,60,F,500554,218,2,0.443267839,0,0.4547695,0
76469G75VJ,49,F,1232604,329,2,0.850676213,1,0.43210313,0
40139B37VG,35,M,1416902,363,3,0.985129158,1,0.9288631,1
25880J25ES,38,F,931210,553,4,0.958535602,1,0.90045893,1
32337N99NQ,38,M,1107863,61,1,0.814286099,1,0.6188282,1
72918G27FO,42,F,1557425,92,1,0.913478683,1,0.26218042,0
11488W93HF,28,M,1359670,883,4,0.989429767,1,0.91529775,1
85094L08XM,61,M,334694,894,4,0.829340121,1,0.94071007,1
19483Y22RL,56,M,1635545,116,1,0.930709146,1,0.37780893,0
58796B04DR,29,M,838981,784,4,0.961509591,1,0.91814613,1
44338A51AH,31,F,1106350,572,4,0.974955244,1,0.9069462,1
04986C95CX,52,M,456493,434,3,0.829498955,1,0.7818702,1
90126B22BE,38,M,1323805,394,3,0.980633564,1,0.9301537,1
58776F83NO,41,F,947442,712,4,0.958782693,1,0.8972571,1
52173H16RO,64,F,1171707,212,2,0.804369926,1,0.3539714,0
39413L93XJ,59,M,1364305,210,2,0.896742577,1,0.3688033,0
04019I84GE,60,F,880786,494,3,0.9130281,1,0.8175113,1
40543W77MU,35,F,919670,170,1,0.697137434,1,0.46559957,0
11512D88XH,53,F,1014417,91,1,0.703591576,1,0.36292398,0
65519P54QW,46,F,1145967,410,3,0.960054738,1,0.9237315,1
96708E74CH,54,M,513223,42,1,0.449721279,0,0.46144435,0
34772L89RO,43,F,1537306,834,4,0.990118663,1,0.85939765,1
90659Y04ZT,31,F,982965,405,3,0.949907114,1,0.9112058,1
89215N44AD,43,M,1232251,149,1,0.84983138,1,0.50022155,1
14530Y46XK,58,M,1415836,344,2,0.909097604,1,0.39567986,0
57048W43FR,49,F,1128668,8,1,0.768151185,1,0.25399715,0
71185V77EF,25,M,919613,423,3,0.955128553,1,0.9300504,1
24697I99RG,54,F,1684904,188,1,0.926838858,1,0.34608552,0
58407M52UH,26,F,630514,434,3,0.892233671,1,0.9010837,1
21314R38MS,53,F,852018,923,4,0.940948657,1,0.85358864,1
80084N71PJ,57,F,620102,297,2,0.526805185,1,0.4358587,0
45142X99MB,47,F,1201409,903,4,0.976254396,1,0.8950071,1
69005K07RF,47,M,1392825,632,4,0.987912459,1,0.92960185,1
47613A39GS,61,F,1439749,292,2,0.893071846,1,0.36883786,0
93785T60WG,34,F,1036223,305,2,0.805177814,1,0.6123354,1
58733W50LA,56,M,1234650,365,3,0.97048579,1,0.84730667,1
17773A15XY,41,F,914492,474,3,0.934318259,1,0.91841966,1
37053C58BY,52,M,1762524,633,4,0.994910725,1,0.85489345,1
85371Q13AZ,27,M,1404695,295,2,0.932895554,1,0.68447644,1
33710F63JJ,54,M,1169806,170,1,0.809909284,1,0.41386676,0
74177I18XQ,44,M,1756238,757,4,0.995283404,1,0.9253768,1
31075Q95QK,48,M,1576747,148,1,0.927033943,1,0.57073313,1
82659K41DF,64,F,402169,68,1,0.30958097,0,0.430531,0
90151A45FO,43,F,804151,686,4,0.940665179,1,0.85939765,1
50240Y28LL,40,F,1520990,17,1,0.907903223,1,0.3044897,0
40178L77TX,30,F,750766,111,1,0.614573259,1,0.42982045,0
93735J67GI,45,F,1289625,463,3,0.972139505,1,0.9184157,1
73787H29UW,28,M,824225,8,1,0.706839175,1,0.69369775,1
80300N42MY,31,F,959151,362,3,0.946979369,1,0.9112058,1
54702R57RS,29,F,812347,295,2,0.713736728,1,0.65339136,1
96504X31OY,36,F,907580,127,1,0.688211227,1,0.33949128,0
99417J52ME,30,M,1232394,292,2,0.896982969,1,0.6284998,1
08716C94WZ,42,M,1704579,352,2,0.961330896,1,0.5709699,1
93640J79XH,59,F,455576,289,2,0.418363548,0,0.46773842,0
12098S48VQ,50,F,1524496,366,3,0.983460307,1,0.8925796,1
51355O09JF,29,F,877778,30,1,0.689444577,1,0.55351585,1
42200K99MT,47,M,1312756,210,2,0.897546084,1,0.5861742,1
25467E31HN,45,M,1281989,134,1,0.862392585,1,0.5170833,1
72602R08VS,36,F,1514723,80,1,0.910410108,1,0.33949128,0
35565G22RZ,28,M,1205767,173,1,0.8629024,1,0.69369775,1
